_record_id,_dataset_id,_record_type,_version,_is_deleted,birth_date,birth_time,birth_year,birth_month,birth_dow,birth_hour,latitude,longitude,country_code,timezone_offset_minutes,region,confidence_tier,privacy_tier
ASTRO-REC-RANDOM-096779,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-12-14,19:17:52,1966,12,3,19.283333333333335,17.2258,20.3777,ZA,60,africa,synthetic,public
ASTRO-REC-RANDOM-096780,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1917-09-28,09:49:28,1917,9,5,9.816666666666666,-41.4004,-35.2682,CL,-120,south_america,synthetic,public
ASTRO-REC-RANDOM-096781,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1975-05-25,23:08:51,1975,5,0,23.133333333333333,10.4018,54.1196,TZ,240,africa,synthetic,public
ASTRO-REC-RANDOM-096782,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1996-07-27,09:06:59,1996,7,6,9.1,9.498,81.007,BD,300,asia,synthetic,public
ASTRO-REC-RANDOM-096783,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1937-02-09,02:54:20,1937,2,6,2.9,-26.0575,25.0666,GH,120,africa,synthetic,public
ASTRO-REC-RANDOM-096784,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1901-10-01,07:44:30,1901,10,2,7.733333333333333,65.5306,-117.488,CA,-480,north_america,synthetic,public
ASTRO-REC-RANDOM-096785,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1933-01-19,00:22:08,1933,1,2,0.36666666666666664,39.8371,119.2889,IN,480,asia,synthetic,public
ASTRO-REC-RANDOM-096786,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1983-09-25,08:09:44,1983,9,0,8.15,27.0707,83.058,MY,360,asia,synthetic,public
ASTRO-REC-RANDOM-096787,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1959-07-25,11:06:04,1959,7,6,11.1,53.5774,-0.8585,PL,0,europe,synthetic,public
ASTRO-REC-RANDOM-096788,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1979-08-05,18:08:33,1979,8,0,18.133333333333333,-32.2793,47.2297,GH,180,africa,synthetic,public
ASTRO-REC-RANDOM-096789,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2018-08-03,20:48:14,2018,8,5,20.8,17.2089,65.6252,PH,240,asia,synthetic,public
ASTRO-REC-RANDOM-096790,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1961-10-30,09:06:00,1961,10,1,9.1,58.3716,-64.4513,US,-240,north_america,synthetic,public
ASTRO-REC-RANDOM-096791,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1907-12-18,10:37:25,1907,12,3,10.616666666666667,27.3463,63.7455,PH,240,asia,synthetic,public
ASTRO-REC-RANDOM-096792,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2013-01-28,16:03:03,2013,1,6,16.05,56.754,10.5887,GR,60,europe,synthetic,public
ASTRO-REC-RANDOM-096793,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1974-01-30,09:57:33,1974,1,1,9.95,23.3086,-74.0892,MX,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-096794,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1932-04-29,13:51:35,1932,4,5,13.85,13.9831,97.7,PK,420,asia,synthetic,public
ASTRO-REC-RANDOM-096795,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1904-11-29,12:06:18,1904,11,2,12.1,16.4052,63.2331,IN,240,asia,synthetic,public
ASTRO-REC-RANDOM-096796,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2012-01-03,01:51:37,2012,1,1,1.85,53.8512,-117.8365,MX,-480,north_america,synthetic,public
ASTRO-REC-RANDOM-096797,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1950-05-15,22:44:26,1950,5,1,22.733333333333334,9.5533,144.2017,JP,600,asia,synthetic,public
ASTRO-REC-RANDOM-096798,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1984-05-09,03:13:12,1984,5,3,3.216666666666667,68.4156,-88.1532,MX,-360,north_america,synthetic,public
ASTRO-REC-RANDOM-096799,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1923-09-10,23:08:51,1923,9,1,23.133333333333333,21.8889,117.2342,VN,480,asia,synthetic,public
ASTRO-REC-RANDOM-096800,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1970-09-10,15:46:13,1970,9,4,15.766666666666667,3.1831,-19.1081,ZA,-60,africa,synthetic,public
ASTRO-REC-RANDOM-096801,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1983-10-21,21:33:21,1983,10,5,21.55,63.4429,-107.5137,US,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-096802,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1978-08-26,01:36:31,1978,8,6,1.6,61.067,-128.2158,MX,-540,north_america,synthetic,public
ASTRO-REC-RANDOM-096803,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1982-05-02,11:55:31,1982,5,0,11.916666666666666,13.6323,82.2015,IN,300,asia,synthetic,public
ASTRO-REC-RANDOM-096804,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1944-07-07,22:48:34,1944,7,5,22.8,12.5699,62.6877,VN,240,asia,synthetic,public
ASTRO-REC-RANDOM-096805,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1971-11-10,12:34:12,1971,11,3,12.566666666666666,54.8842,26.7844,GR,120,europe,synthetic,public
ASTRO-REC-RANDOM-096806,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2000-11-01,05:08:13,2000,11,3,5.133333333333334,17.0623,128.9469,TH,540,asia,synthetic,public
ASTRO-REC-RANDOM-096807,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1925-12-08,09:44:39,1925,12,2,9.733333333333333,22.4142,79.3542,PH,300,asia,synthetic,public
ASTRO-REC-RANDOM-096808,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1928-05-07,05:24:05,1928,5,1,5.4,37.7269,96.4595,PH,360,asia,synthetic,public
ASTRO-REC-RANDOM-096809,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-10-25,11:15:02,1988,10,2,11.25,9.866,92.3674,MY,360,asia,synthetic,public
ASTRO-REC-RANDOM-096810,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-02-23,13:20:00,1958,2,4,13.333333333333334,13.8734,134.4388,JP,540,asia,synthetic,public
ASTRO-REC-RANDOM-096811,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1916-07-17,05:35:30,1916,7,1,5.583333333333333,61.8943,0.2658,SE,0,europe,synthetic,public
ASTRO-REC-RANDOM-096812,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-03-05,12:33:39,1954,3,5,12.55,68.0849,-70.156,MX,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-096813,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1915-08-23,18:20:29,1915,8,1,18.333333333333332,23.1742,35.8131,KE,120,africa,synthetic,public
ASTRO-REC-RANDOM-096814,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1992-05-24,00:12:55,1992,5,0,0.2,35.6782,120.7423,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-096815,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1989-07-29,09:14:59,1989,7,6,9.233333333333333,10.026,98.5296,BD,420,asia,synthetic,public
ASTRO-REC-RANDOM-096816,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1960-01-06,16:10:16,1960,1,2,16.166666666666668,17.5279,105.5244,TH,420,asia,synthetic,public
ASTRO-REC-RANDOM-096817,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1930-09-20,23:51:33,1930,9,6,23.85,19.02,100.8964,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-096818,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1902-04-26,22:02:22,1902,4,6,22.033333333333335,-12.2731,157.7854,AU,660,oceania,synthetic,public
ASTRO-REC-RANDOM-096819,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1924-12-16,20:16:18,1924,12,2,20.266666666666666,-34.0346,-12.3485,GH,-60,africa,synthetic,public
ASTRO-REC-RANDOM-096820,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1969-01-29,08:26:04,1969,1,1,8.433333333333334,13.4974,133.7219,TH,540,asia,synthetic,public
ASTRO-REC-RANDOM-096821,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1996-11-27,00:41:45,1996,11,3,0.6833333333333333,19.9494,143.3761,ID,600,asia,synthetic,public
ASTRO-REC-RANDOM-096822,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1993-08-24,15:55:03,1993,8,2,15.916666666666666,-2.4158,-14.6251,EG,-60,africa,synthetic,public
ASTRO-REC-RANDOM-096823,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-04-22,01:05:59,1954,4,4,1.0833333333333333,34.0624,122.1587,IR,480,asia,synthetic,public
ASTRO-REC-RANDOM-096824,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1921-06-13,17:01:36,1921,6,1,17.016666666666666,39.7485,137.5015,MY,540,asia,synthetic,public
ASTRO-REC-RANDOM-096825,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1937-01-29,00:15:51,1937,1,3,0.25,4.8512,-5.3079,MA,0,africa,synthetic,public
ASTRO-REC-RANDOM-096826,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1972-06-04,16:09:45,1972,6,0,16.15,38.2385,-3.1908,DE,0,europe,synthetic,public
ASTRO-REC-RANDOM-096827,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1947-09-23,13:31:22,1947,9,2,13.516666666666667,5.0394,89.7782,TH,360,asia,synthetic,public
ASTRO-REC-RANDOM-096828,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-10-08,19:20:45,1958,10,3,19.333333333333332,19.9624,67.2572,CN,240,asia,synthetic,public
ASTRO-REC-RANDOM-096829,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2000-09-17,21:36:01,2000,9,0,21.6,-12.5199,42.1181,TZ,180,africa,synthetic,public
ASTRO-REC-RANDOM-096830,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1975-01-10,16:02:57,1975,1,3,16.033333333333335,18.9823,104.3328,KR,420,asia,synthetic,public
ASTRO-REC-RANDOM-096831,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1931-08-17,10:30:39,1931,8,1,10.5,23.9029,63.9717,IN,240,asia,synthetic,public
ASTRO-REC-RANDOM-096832,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1940-05-12,10:05:14,1940,5,0,10.083333333333334,31.649,127.6128,CN,540,asia,synthetic,public
ASTRO-REC-RANDOM-096833,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1990-03-25,19:02:55,1990,3,0,19.033333333333335,-3.2283,-44.6339,BR,-180,south_america,synthetic,public
ASTRO-REC-RANDOM-096834,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2016-02-08,03:11:54,2016,2,6,3.183333333333333,-21.6834,-68.8827,BR,-300,south_america,synthetic,public
ASTRO-REC-RANDOM-096835,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1945-01-19,10:45:37,1945,1,3,10.75,29.8527,91.6586,KR,360,asia,synthetic,public
ASTRO-REC-RANDOM-096836,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1901-05-02,14:44:32,1901,5,4,14.733333333333333,-10.4554,28.9257,GH,120,africa,synthetic,public
ASTRO-REC-RANDOM-096837,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-01-13,14:19:45,1988,1,2,14.316666666666666,26.6546,-3.1521,TZ,0,africa,synthetic,public
ASTRO-REC-RANDOM-096838,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1941-01-08,06:31:40,1941,1,1,6.516666666666667,37.2136,98.3858,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-096839,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1935-04-24,17:35:17,1935,4,3,17.583333333333332,-31.5519,8.2928,MA,60,africa,synthetic,public
ASTRO-REC-RANDOM-096840,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1978-01-12,14:31:46,1978,1,2,14.516666666666667,8.917,62.9475,ID,240,asia,synthetic,public
ASTRO-REC-RANDOM-096841,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1963-04-23,14:37:20,1963,4,2,14.616666666666667,-29.5941,2.6125,KE,0,africa,synthetic,public
ASTRO-REC-RANDOM-096842,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1906-06-04,04:11:30,1906,6,1,4.183333333333334,13.6875,68.2568,IN,300,asia,synthetic,public
ASTRO-REC-RANDOM-096843,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-07-10,09:26:37,1954,7,6,9.433333333333334,39.3833,-8.3785,NL,-60,europe,synthetic,public
ASTRO-REC-RANDOM-096844,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1963-07-20,13:14:32,1963,7,6,13.233333333333333,63.9092,-9.026,ES,-60,europe,synthetic,public
ASTRO-REC-RANDOM-096845,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1996-12-06,03:57:25,1996,12,5,3.95,7.3806,133.7973,PK,540,asia,synthetic,public
ASTRO-REC-RANDOM-096846,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1925-04-14,14:44:00,1925,4,2,14.733333333333333,12.5923,30.5637,ET,120,africa,synthetic,public
ASTRO-REC-RANDOM-096847,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1959-12-12,20:32:12,1959,12,6,20.533333333333335,-23.192,-70.6313,BR,-300,south_america,synthetic,public
ASTRO-REC-RANDOM-096848,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1940-08-02,17:42:48,1940,8,5,17.7,56.4934,-93.7876,CA,-360,north_america,synthetic,public
ASTRO-REC-RANDOM-096849,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1975-02-25,11:26:02,1975,2,6,11.433333333333334,36.2951,-98.3529,US,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-096850,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-02-03,20:14:57,1958,2,5,20.233333333333334,31.8966,97.2447,KR,360,asia,synthetic,public
ASTRO-REC-RANDOM-096851,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1967-09-18,07:55:51,1967,9,1,7.916666666666667,-8.3835,-5.2939,TZ,0,africa,synthetic,public
ASTRO-REC-RANDOM-096852,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1917-07-23,23:40:07,1917,7,1,23.666666666666668,48.2644,36.4332,PT,120,europe,synthetic,public
ASTRO-REC-RANDOM-096853,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1989-07-20,03:07:46,1989,7,4,3.1166666666666667,30.1121,83.5573,BD,360,asia,synthetic,public
ASTRO-REC-RANDOM-096854,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1948-03-09,22:03:00,1948,3,2,22.05,32.8704,79.4844,VN,300,asia,synthetic,public
ASTRO-REC-RANDOM-096855,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1924-12-19,03:12:57,1924,12,5,3.2,26.2906,69.5202,VN,300,asia,synthetic,public
ASTRO-REC-RANDOM-096856,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1929-07-02,12:38:54,1929,7,2,12.633333333333333,6.0107,97.6517,IN,420,asia,synthetic,public
ASTRO-REC-RANDOM-096857,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1940-05-07,10:49:36,1940,5,2,10.816666666666666,58.7565,-115.6543,MX,-480,north_america,synthetic,public
ASTRO-REC-RANDOM-096858,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1913-04-03,19:59:55,1913,4,4,19.983333333333334,17.2459,120.3977,TH,480,asia,synthetic,public
ASTRO-REC-RANDOM-096859,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1986-08-31,21:24:10,1986,8,0,21.4,11.4786,86.5374,JP,360,asia,synthetic,public
ASTRO-REC-RANDOM-096860,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1936-06-30,17:28:12,1936,6,2,17.466666666666665,5.2339,66.5916,VN,240,asia,synthetic,public
ASTRO-REC-RANDOM-096861,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1991-10-08,07:24:41,1991,10,2,7.4,9.495,103.4007,IN,420,asia,synthetic,public
ASTRO-REC-RANDOM-096862,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1964-02-11,17:00:00,1964,2,0,17.0,16.9126,108.2847,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-096863,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1947-08-25,02:16:05,1947,8,1,2.2666666666666666,67.4175,-104.3316,US,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-096864,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1949-08-19,13:40:52,1949,8,5,13.666666666666666,25.6082,76.4541,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-096865,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1914-03-16,17:29:12,1914,3,1,17.483333333333334,21.7182,134.5891,ID,540,asia,synthetic,public
ASTRO-REC-RANDOM-096866,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1967-10-09,07:13:55,1967,10,1,7.216666666666667,31.4291,84.512,PK,360,asia,synthetic,public
ASTRO-REC-RANDOM-096867,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1994-06-30,14:18:51,1994,6,4,14.3,54.3,23.2678,IT,120,europe,synthetic,public
ASTRO-REC-RANDOM-096868,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1947-12-15,20:06:28,1947,12,1,20.1,13.0429,131.6181,TH,540,asia,synthetic,public
ASTRO-REC-RANDOM-096869,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1920-04-26,10:40:59,1920,4,1,10.666666666666666,13.3419,105.1937,BD,420,asia,synthetic,public
ASTRO-REC-RANDOM-096870,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1900-01-24,17:55:07,1900,1,1,17.916666666666668,15.0663,-93.9954,MX,-360,north_america,synthetic,public
ASTRO-REC-RANDOM-096871,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1946-12-04,12:14:20,1946,12,3,12.233333333333333,35.617,90.8236,PK,360,asia,synthetic,public
ASTRO-REC-RANDOM-096872,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1971-07-26,03:05:31,1971,7,1,3.0833333333333335,11.4986,124.0167,TH,480,asia,synthetic,public
ASTRO-REC-RANDOM-096873,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2007-08-06,07:12:17,2007,8,1,7.2,27.5309,146.2643,PK,600,asia,synthetic,public
ASTRO-REC-RANDOM-096874,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1976-09-22,18:43:36,1976,9,3,18.716666666666665,65.0216,27.4292,ES,120,europe,synthetic,public
ASTRO-REC-RANDOM-096875,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1952-04-16,10:01:37,1952,4,3,10.016666666666667,8.6023,-2.2797,ZA,0,africa,synthetic,public
ASTRO-REC-RANDOM-096876,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2011-12-21,08:30:27,2011,12,3,8.5,36.377,26.5249,ES,120,europe,synthetic,public
ASTRO-REC-RANDOM-096877,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1936-01-11,01:46:39,1936,1,5,1.7666666666666666,35.6363,47.9003,NG,180,africa,synthetic,public
ASTRO-REC-RANDOM-096878,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-02-05,13:19:05,1988,2,3,13.316666666666666,-2.417,-14.6652,GH,-60,africa,synthetic,public
ASTRO-REC-RANDOM-096879,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-10-17,16:49:24,1988,10,1,16.816666666666666,5.405,130.2027,JP,540,asia,synthetic,public
ASTRO-REC-RANDOM-096880,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1944-03-19,18:56:08,1944,3,0,18.933333333333334,30.9246,123.8631,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-096881,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-12-07,23:57:14,1966,12,3,23.95,11.7301,135.7224,KR,540,asia,synthetic,public
ASTRO-REC-RANDOM-096882,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1994-08-20,02:34:59,1994,8,6,2.5666666666666664,18.8785,77.4391,BD,300,asia,synthetic,public
ASTRO-REC-RANDOM-096883,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1996-07-30,18:11:51,1996,7,2,18.183333333333334,19.644,66.4411,BD,240,asia,synthetic,public
ASTRO-REC-RANDOM-096884,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1957-09-07,09:04:08,1957,9,6,9.066666666666666,37.3067,126.0202,IN,480,asia,synthetic,public
ASTRO-REC-RANDOM-096885,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2011-12-02,22:38:37,2011,12,5,22.633333333333333,57.1748,-80.414,MX,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-096886,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1953-09-04,16:12:34,1953,9,5,16.2,8.905,137.7943,VN,540,asia,synthetic,public
ASTRO-REC-RANDOM-096887,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2020-11-12,16:48:52,2020,11,4,16.8,39.8937,89.8581,MY,360,asia,synthetic,public
ASTRO-REC-RANDOM-096888,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1910-03-03,01:11:58,1910,3,4,1.1833333333333333,38.0727,80.5625,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-096889,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1964-07-06,22:06:16,1964,7,1,22.1,6.8127,88.6254,JP,360,asia,synthetic,public
ASTRO-REC-RANDOM-096890,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1964-06-26,06:02:00,1964,6,5,6.033333333333333,-1.4624,52.8866,ZA,240,africa,synthetic,public
ASTRO-REC-RANDOM-096891,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-01-20,16:59:23,1954,1,1,16.983333333333334,38.0007,141.0104,CN,540,asia,synthetic,public
ASTRO-REC-RANDOM-096892,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1989-12-06,20:11:06,1989,12,3,20.183333333333334,22.1113,51.8232,TZ,180,africa,synthetic,public
ASTRO-REC-RANDOM-096893,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2010-04-19,07:19:02,2010,4,1,7.316666666666666,13.3027,101.6602,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-096894,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1946-11-09,14:24:59,1946,11,6,14.4,39.0278,64.1844,MY,240,asia,synthetic,public
ASTRO-REC-RANDOM-096895,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2000-07-27,12:01:35,2000,7,4,12.016666666666667,64.0963,-3.8232,NL,0,europe,synthetic,public
ASTRO-REC-RANDOM-096896,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1942-11-12,05:59:55,1942,11,4,5.983333333333333,43.5453,-123.6782,US,-480,north_america,synthetic,public
ASTRO-REC-RANDOM-096897,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-01-05,02:35:15,1988,1,1,2.5833333333333335,-4.8737,-75.3047,CL,-300,south_america,synthetic,public
ASTRO-REC-RANDOM-096898,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1903-02-23,16:24:03,1903,2,5,16.4,8.0077,77.0318,TH,300,asia,synthetic,public
ASTRO-REC-RANDOM-096899,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2000-09-20,07:59:50,2000,9,3,7.983333333333333,6.0663,80.3722,MY,300,asia,synthetic,public
ASTRO-REC-RANDOM-096900,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1965-02-10,04:47:58,1965,2,0,4.783333333333333,17.3642,9.1257,NG,60,africa,synthetic,public
ASTRO-REC-RANDOM-096901,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1950-11-13,07:28:26,1950,11,1,7.466666666666667,22.4833,69.3858,PK,300,asia,synthetic,public
ASTRO-REC-RANDOM-096902,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1908-06-04,22:28:45,1908,6,4,22.466666666666665,16.4323,41.2608,ZA,180,africa,synthetic,public
ASTRO-REC-RANDOM-096903,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1968-06-03,23:04:32,1968,6,1,23.066666666666666,65.4126,29.2471,PL,120,europe,synthetic,public
ASTRO-REC-RANDOM-096904,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1959-04-15,17:22:43,1959,4,3,17.366666666666667,24.9545,77.9473,IR,300,asia,synthetic,public
ASTRO-REC-RANDOM-096905,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2008-06-28,04:32:26,2008,6,6,4.533333333333333,38.7935,122.6051,MY,480,asia,synthetic,public
ASTRO-REC-RANDOM-096906,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2010-03-07,05:36:39,2010,3,0,5.6,4.5228,43.5041,TZ,180,africa,synthetic,public
ASTRO-REC-RANDOM-096907,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1972-08-17,17:14:26,1972,8,4,17.233333333333334,23.924,80.2187,TH,300,asia,synthetic,public
ASTRO-REC-RANDOM-096908,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1956-08-29,20:43:41,1956,8,3,20.716666666666665,61.5422,31.5312,IT,120,europe,synthetic,public
ASTRO-REC-RANDOM-096909,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1989-09-01,03:23:25,1989,9,5,3.3833333333333333,27.689,-67.9062,CA,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-096910,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1949-04-06,23:11:57,1949,4,3,23.183333333333334,36.0437,126.0386,ID,480,asia,synthetic,public
ASTRO-REC-RANDOM-096911,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1967-05-13,23:30:55,1967,5,6,23.5,38.5541,134.9487,BD,540,asia,synthetic,public
ASTRO-REC-RANDOM-096912,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1945-03-15,11:23:18,1945,3,4,11.383333333333333,22.7169,139.2925,PH,540,asia,synthetic,public
ASTRO-REC-RANDOM-096913,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-04-10,12:45:30,1954,4,6,12.75,19.119,142.5697,JP,600,asia,synthetic,public
ASTRO-REC-RANDOM-096914,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1986-01-21,17:32:06,1986,1,0,17.533333333333335,-30.0232,4.3861,NG,0,africa,synthetic,public
ASTRO-REC-RANDOM-096915,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2001-11-19,07:06:11,2001,11,1,7.1,35.5067,129.4973,CN,540,asia,synthetic,public
